# Downloaded from http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM346118, 2/14/2009
orf	norm	dens	count	len	total
YBR041W_5_utr	43.067	62.500	2	32	1451219
YBR042C	146.918	213.211	255	1196	1451219
YBR042C_3_utr	313.216	454.545	35	77	1451219
YBR043C	72.499	105.212	218	2072	1451219
YBR043C_3_utr	100.229	145.455	16	110	1451219
YBR043C_5_utr	40.834	59.259	8	135	1451219
YBR044C	65.950	95.708	165	1724	1451219
YBR044C_3_utr	160.784	233.333	7	30	1451219
YBR044C_5_utr	26.503	38.462	2	52	1451219
YBR045C	8.793	12.761	22	1724	1451219
YBR046C	46.531	67.527	68	1007	1451219
YBR046C_5_utr	16.407	23.810	1	42	1451219
YBR047W	59.807	86.792	46	530	1451219
YBR047W_3_utr	92.562	134.328	9	67	1451219
YBR047W_5_utr	0.000	0.000	0	29	1451219
YBR048W_3_utr	1504.717	2183.673	428	196	1451219
YBR048W_5_utr	459.384	666.667	8	12	1451219
YBR048W_intron	149.323	216.700	109	503	1451219
YBR049C	37.354	54.209	132	2435	1451219
YBR049C_3_utr	97.177	141.026	33	234	1451219
YBR049C_5_utr	23.761	34.483	4	116	1451219
YBR050C	4.734	6.869	7	1019	1451219
YBR052C	167.114	242.520	154	635	1451219
YBR052C_3_utr	121.602	176.471	3	17	1451219
YBR052C_5_utr	118.806	172.414	5	29	1451219
YBR053C	74.719	108.434	117	1079	1451219
YBR053C_3_utr	123.049	178.571	5	28	1451219
YBR053C_5_utr	57.423	83.333	3	36	1451219
YBR054W	26.580	38.573	40	1037	1451219
YBR054W_3_utr	47.386	68.768	24	349	1451219
YBR054W_5_utr	43.787	63.545	19	299	1451219
YBR055C	45.394	65.877	178	2702	1451219
YBR055C_3_utr	59.403	86.207	5	58	1451219
YBR055C_5_utr	0.000	0.000	0	7	1451219
YBR056W	83.621	121.353	183	1508	1451219
YBR056W_3_utr	0.000	0.000	0	20	1451219
YBR056W_5_utr	53.006	76.923	2	26	1451219
YBR057C	73.093	106.074	117	1103	1451219
YBR057C_3_utr	125.287	181.818	16	88	1451219
YBR057C_5_utr	83.021	120.482	10	83	1451219
YBR058C	47.249	68.569	161	2348	1451219
YBR058C-A	669.388	971.429	238	245	1451219
YBR058C-A_3_utr	652.423	946.809	89	94	1451219
YBR058C-A_5_utr	617.792	896.552	26	29	1451219
YBR058C_3_utr	62.643	90.909	1	11	1451219
YBR058C_5_utr	114.846	166.667	1	6	1451219
YBR059C	19.250	27.936	93	3329	1451219
YBR059C_3_utr	55.126	80.000	2	25	1451219
YBR060C	26.972	39.142	73	1865	1451219
YBR060C_3_utr	86.134	125.000	2	16	1451219
YBR060C_5_utr	39.754	57.692	3	52	1451219
YBR061C	103.914	150.802	141	935	1451219
YBR061C_3_utr	87.348	126.761	18	142	1451219
YBR061C_5_utr	17.669	25.641	1	39	1451219
YBR062C	182.094	264.259	139	526	1451219
YBR062C_3_utr	200.980	291.667	21	72	1451219
YBR062C_intron	65.183	94.595	7	74	1451219
YBR063C	36.237	52.588	64	1217	1451219
YBR063C_3_utr	57.423	83.333	8	96	1451219
YBR065C	50.252	72.926	80	1097	1451219
YBR065C_3_utr	54.045	78.431	12	153	1451219
YBR065C_5_utr	0.000	0.000	0	27	1451219
YBR066C	182.372	264.662	176	665	1451219
YBR066C_3_utr	130.687	189.655	11	58	1451219
YBR066C_5_utr	42.345	61.453	11	179	1451219
YBR067C	317.952	461.417	293	635	1451219
YBR067C_3_utr	452.206	656.250	63	96	1451219
YBR067C_5_utr	147.659	214.286	3	14	1451219
YBR068C	394.940	573.144	1050	1832	1451219
YBR068C_3_utr	582.214	844.920	158	187	1451219
YBR068C_5_utr	393.758	571.429	20	35	1451219
YBR069C	217.603	315.789	588	1862	1451219
YBR069C_3_utr	303.786	440.860	41	93	1451219
YBR069C_5_utr	154.029	223.529	19	85	1451219
YBR070C	70.255	101.955	73	716	1451219
YBR070C_3_utr	0.000	0.000	0	4	1451219
YBR070C_5_utr	42.188	61.224	3	49	1451219
YBR071W	51.843	75.235	48	638	1451219
YBR071W_3_utr	63.906	92.742	23	248	1451219
YBR071W_5_utr	48.075	69.767	3	43	1451219
YBR072C-A	8.403	12.195	2	164	1451219
YBR072C-A_3_utr	15.313	22.222	2	90	1451219
YBR072W	42.601	61.824	40	647	1451219
YBR072W_3_utr	13.690	19.868	3	151	1451219
YBR072W_5_utr	31.322	45.455	2	44	1451219
YBR073W	49.875	72.380	201	2777	1451219
YBR073W_3_utr	179.160	260.000	13	50	1451219
YBR073W_5_utr	23.359	33.898	2	59	1451219
YBR074W	48.867	70.917	208	2933	1451219
YBR074W_3_utr	229.692	333.333	4	12	1451219
YBR076W	4.720	6.849	7	1022	1451219
YBR077C	162.796	236.253	116	491	1451219
YBR077C_3_utr	109.377	158.730	30	189	1451219
YBR077C_5_utr	71.508	103.774	11	106	1451219
YBR078W	306.366	444.604	618	1390	1451219
YBR078W_3_utr	459.384	666.667	18	27	1451219
YBR078W_5_utr	501.572	727.891	107	147	1451219
YBR078W_intron	12.840	18.634	6	322	1451219
YBR079C	113.696	164.998	478	2897	1451219
YBR079C_3_utr	151.597	220.000	11	50	1451219
YBR079C_5_utr	0.000	0.000	0	10	1451219
YBR080C	48.377	70.206	160	2279	1451219
YBR080C_3_utr	95.705	138.889	15	108	1451219
YBR081C	30.656	44.489	178	4001	1451219
YBR081C_5_utr	15.780	22.901	3	131	1451219
YBR082C	403.831	586.047	252	430	1451219
YBR082C_3_utr	495.877	719.626	77	107	1451219
YBR082C_5_utr	110.110	159.794	31	194	1451219
YBR082C_intron	15.841	22.989	2	87	1451219
YBR083W	19.782	28.708	42	1463	1451219
YBR083W_3_utr	0.000	0.000	0	39	1451219
YBR083W_5_utr	19.830	28.777	4	139	1451219
YBR084C-A_3_utr	5070.237	7358.025	596	81	1451219
YBR084C-A_5_utr	263.646	382.609	44	115	1451219
YBR084C-A_intron	458.000	664.659	331	498	1451219
YBR084W	124.645	180.887	530	2930	1451219
YBR084W_3_utr	200.204	290.541	43	148	1451219
YBR084W_5_utr	51.043	74.074	4	54	1451219
YBR085C-A	601.616	873.077	227	260	1451219
YBR085C-A_3_utr	768.750	1115.625	357	320	1451219
YBR085C-A_5_utr	403.361	585.366	24	41	1451219
YBR085W	71.438	103.672	96	926	1451219
YBR085W_3_utr	102.914	149.351	23	154	1451219
YBR085W_5_utr	74.495	108.108	8	74	1451219
YBR086C	44.840	65.072	185	2843	1451219
YBR086C_3_utr	161.635	234.568	19	81	1451219
YBR086C_5_utr	32.813	47.619	11	231	1451219
YBR087W	230.553	334.583	357	1067	1451219
YBR087W_3_utr	235.736	342.105	13	38	1451219
YBR088C	154.799	224.647	175	779	1451219
YBR088C_3_utr	295.318	428.571	6	14	1451219
YBR089C-A_3_utr	275.630	400.000	48	120	1451219
YBR091C	153.589	222.892	74	332	1451219
YBR091C_3_utr	151.030	219.178	16	73	1451219
YBR091C_5_utr	0.000	0.000	0	11	1451219
YBR092C_3_utr	229.692	333.333	3	9	1451219
YBR093C_3_utr	125.287	181.818	4	22	1451219
YBR093C_5_utr	193.803	281.250	9	32	1451219
YBR094W	52.655	76.413	173	2264	1451219
YBR094W_3_utr	44.745	64.935	5	77	1451219
YBR094W_5_utr	34.454	50.000	2	40	1451219
YBR095C	59.596	86.486	112	1295	1451219
YBR095C_3_utr	53.006	76.923	7	91	1451219
YBR095C_5_utr	53.006	76.923	4	52	1451219
YBR096W	234.980	341.007	237	695	1451219
YBR096W_3_utr	196.879	285.714	16	56	1451219
YBR096W_5_utr	212.803	308.824	21	68	1451219
YBR097W	11.203	16.258	71	4367	1451219
YBR097W_3_utr	56.482	81.967	5	61	1451219
YBR098W	18.570	26.949	56	2078	1451219
YBR098W_3_utr	23.998	34.826	7	201	1451219
YBR101C	317.369	460.571	403	875	1451219
YBR101C_5_utr	250.573	363.636	8	22	1451219
YBR102C	15.522	22.527	51	2264	1451219
YBR102C_3_utr	27.023	39.216	4	102	1451219
YBR102C_5_utr	0.000	0.000	0	47	1451219
YBR103W	109.139	158.385	255	1610	1451219
YBR104W	254.930	369.960	367	992	1451219
YBR104W_3_utr	358.319	520.000	39	75	1451219
YBR104W_5_utr	229.692	333.333	14	42	1451219
YBR105C	15.158	21.998	24	1091	1451219
YBR105C_3_utr	32.813	47.619	4	84	1451219
YBR105C_5_utr	91.877	133.333	2	15	1451219
YBR106W	1490.778	2163.445	1231	569	1451219
YBR106W_3_utr	2843.116	4125.984	524	127	1451219
YBR106W_5_utr	1354.391	1965.517	57	29	1451219
YBR107C	25.142	36.486	27	740	1451219
YBR107C_3_utr	39.492	57.312	29	506	1451219
YBR107C_5_utr	0.000	0.000	0	100	1451219
YBR108W	7.022	10.190	29	2846	1451219
YBR108W_3_utr	10.601	15.385	2	130	1451219
YBR109C	336.813	488.789	218	446	1451219
YBR109C_3_utr	294.064	426.752	67	157	1451219
YBR109C_5_utr	318.035	461.538	6	13	1451219
YBR110W	115.695	167.899	227	1352	1451219
YBR110W_3_utr	134.647	195.402	17	87	1451219
YBR111C	268.522	389.685	272	698	1451219
YBR111C_3_utr	325.397	472.222	17	36	1451219
YBR111C_5_utr	40.534	58.824	1	17	1451219
YBR111W-A	262.119	380.392	97	255	1451219
YBR111W-A_3_utr	137.815	200.000	29	145	1451219
YBR111W-A_5_utr	229.692	333.333	3	9	1451219
YBR111W-A_intron	66.685	96.774	6	62	1451219
YBR112C_3_utr	45.434	65.934	18	273	1451219
YBR114W	13.636	19.789	47	2375	1451219
YBR115C	25.875	37.551	157	4181	1451219
YBR115C_3_utr	137.815	200.000	2	10	1451219
YBR115C_5_utr	6.690	9.709	1	103	1451219
YBR117C	2.355	3.418	7	2048	1451219
YBR118W_3_utr	7728.824	11216.216	830	74	1451219
YBR119W	50.898	73.864	65	880	1451219
YBR119W_3_utr	46.982	68.182	9	132	1451219
YBR119W_5_utr	24.610	35.714	2	56	1451219
YBR119W_intron	42.536	61.728	5	81	1451219
YBR120C	102.449	148.676	73	491	1451219
YBR120C_3_utr	147.659	214.286	6	28	1451219
YBR120C_5_utr	53.006	76.923	4	52	1451219
YBR121C	406.369	589.731	1183	2006	1451219
YBR121C_3_utr	473.097	686.567	46	67	1451219
YBR121C_5_utr	371.041	538.462	35	65	1451219
YBR122C	294.400	427.239	229	536	1451219
YBR122C_3_utr	322.732	468.354	74	158	1451219
YBR122C_5_utr	459.384	666.667	12	18	1451219
YBR123C	40.243	58.402	114	1952	1451219
YBR123C_3_utr	59.064	85.714	3	35	1451219
YBR123C_5_utr	57.423	83.333	4	48	1451219
YBR125C	65.765	95.439	113	1184	1451219
YBR125C_3_utr	79.509	115.385	18	156	1451219
YBR125C_5_utr	55.987	81.250	13	160	1451219
YBR126C	117.004	169.799	253	1490	1451219
YBR126C_3_utr	232.189	336.957	31	92	1451219
YBR126C_5_utr	208.325	302.326	13	43	1451219
YBR127C	346.309	502.571	782	1556	1451219
YBR127C_3_utr	519.378	753.731	101	134	1451219
YBR127C_5_utr	436.415	633.333	19	30	1451219
YBR128C	17.277	25.072	26	1037	1451219
YBR128C_3_utr	0.000	0.000	0	57	1451219
YBR128C_5_utr	59.064	85.714	3	35	1451219
YBR129C	192.300	279.070	276	989	1451219
YBR129C_3_utr	403.701	585.859	58	99	1451219
YBR129C_5_utr	137.815	200.000	4	20	1451219
YBR130C	53.296	77.344	99	1280	1451219
YBR130C_3_utr	43.067	62.500	5	80	1451219
YBR130C_5_utr	26.503	38.462	1	26	1451219
YBR131W	22.134	32.121	68	2117	1451219
YBR131W_3_utr	10.938	15.873	3	189	1451219
YBR132C	8.455	12.270	22	1793	1451219
YBR132C_5_utr	11.984	17.391	2	115	1451219
YBR133C	26.610	38.616	96	2486	1451219
YBR133C_3_utr	40.534	58.824	3	51	1451219
YBR135W	81.780	118.681	54	455	1451219
YBR135W_3_utr	78.009	113.208	12	106	1451219
YBR135W_5_utr	79.893	115.942	8	69	1451219
YBR136W	6.397	9.284	66	7109	1451219
YBR137W	151.292	219.557	119	542	1451219
YBR137W_3_utr	140.056	203.252	25	123	1451219
YBR137W_5_utr	61.403	89.109	18	202	1451219
YBR138C	39.763	57.705	91	1577	1451219
YBR138C_3_utr	31.039	45.045	5	111	1451219
YBR138C_5_utr	0.000	0.000	0	39	1451219
YBR139W	31.998	46.436	71	1529	1451219
YBR139W_3_utr	43.890	63.694	10	157	1451219
YBR140C	8.093	11.744	109	9281	1451219
YBR140C_3_utr	29.532	42.857	3	70	1451219
YBR141C	33.233	48.228	49	1016	1451219
YBR141C_3_utr	49.514	71.856	12	167	1451219
YBR141C_5_utr	137.815	200.000	1	5	1451219
YBR142W	80.056	116.179	270	2324	1451219
YBR142W_3_utr	105.202	152.672	20	131	1451219
YBR142W_5_utr	102.085	148.148	4	27	1451219
YBR143C	640.903	930.091	1224	1316	1451219
YBR143C_3_utr	943.298	1368.932	141	103	1451219
YBR143C_5_utr	964.706	1400.000	7	5	1451219
YBR145W	52.104	75.614	80	1058	1451219
YBR145W_3_utr	80.125	116.279	10	86	1451219
YBR145W_5_utr	102.628	148.936	7	47	1451219
YBR146W	115.804	168.057	141	839	1451219
YBR146W_3_utr	130.562	189.474	36	190	1451219
YBR146W_5_utr	29.960	43.478	2	46	1451219
YBR147W	9.260	13.438	12	893	1451219
YBR147W_3_utr	0.000	0.000	0	13	1451219
YBR147W_5_utr	0.000	0.000	0	113	1451219
YBR148W	7.899	11.463	21	1832	1451219
YBR148W_3_utr	8.613	12.500	1	80	1451219
YBR148W_5_utr	5.890	8.547	1	117	1451219
YBR149W	81.732	118.611	123	1037	1451219
YBR149W_3_utr	116.136	168.539	15	89	1451219
YBR149W_5_utr	57.423	83.333	1	12	1451219
YBR150C_3_utr	23.761	34.483	1	29	1451219
YBR151W	192.334	279.119	266	953	1451219
YBR151W_3_utr	178.011	258.333	31	120	1451219
YBR151W_5_utr	215.665	312.977	41	131	1451219
YBR152W	25.899	37.585	33	878	1451219
YBR153W	119.677	173.677	128	737	1451219
YBR153W_3_utr	101.771	147.692	48	325	1451219
YBR153W_5_utr	130.366	189.189	7	37	1451219
YBR154C	791.907	1149.231	747	650	1451219
YBR154C_3_utr	794.189	1152.542	68	59	1451219
YBR154C_5_utr	652.809	947.368	90	95	1451219
YBR155W	51.681	75.000	87	1160	1451219
YBR155W_3_utr	52.203	75.758	5	66	1451219
YBR155W_5_utr	20.881	30.303	1	33	1451219
YBR156C	10.505	15.245	32	2099	1451219
YBR156C_3_utr	0.000	0.000	0	140	1451219
YBR157C	120.812	175.325	135	770	1451219
YBR157C_3_utr	180.099	261.364	23	88	1451219
YBR157C_5_utr	46.789	67.901	11	162	1451219
YBR158W	244.013	354.116	585	1652	1451219
YBR158W_3_utr	300.499	436.090	58	133	1451219
YBR158W_5_utr	440.012	638.554	159	249	1451219
YBR159W	385.382	559.273	585	1046	1451219
YBR159W_5_utr	88.913	129.032	16	124	1451219
YBR160W	171.694	249.166	224	899	1451219
YBR160W_3_utr	201.681	292.683	24	82	1451219
YBR160W_5_utr	91.877	133.333	6	45	1451219
YBR161W	61.427	89.144	101	1133	1451219
YBR161W_3_utr	43.352	62.914	19	302	1451219
YBR161W_5_utr	0.000	0.000	0	16	1451219
YBR162C	126.247	183.212	251	1370	1451219
YBR162C_3_utr	252.761	366.812	84	229	1451219
YBR162C_5_utr	120.066	174.242	23	132	1451219
YBR162W-A	799.328	1160.000	232	200	1451219
YBR162W-A_3_utr	992.269	1440.000	108	75	1451219
YBR162W-A_5_utr	401.961	583.333	35	60	1451219
YBR163W	41.501	60.227	106	1760	1451219
YBR163W_3_utr	10.938	15.873	1	63	1451219
YBR163W_5_utr	65.183	94.595	7	74	1451219
YBR164C	409.217	593.863	329	554	1451219
YBR164C_3_utr	611.652	887.640	79	89	1451219
YBR164C_5_utr	377.178	547.368	52	95	1451219
YBR165W	133.529	193.780	162	836	1451219
YBR165W_3_utr	86.134	125.000	4	32	1451219
YBR165W_5_utr	380.180	551.724	32	58	1451219
YBR166C	150.371	218.222	297	1361	1451219
YBR166C_3_utr	162.698	236.111	17	72	1451219
YBR166C_5_utr	213.851	310.345	9	29	1451219
YBR167C	53.505	77.647	33	425	1451219
YBR167C_3_utr	98.439	142.857	5	35	1451219
YBR167C_5_utr	63.218	91.743	10	109	1451219
YBR168W	70.348	102.090	127	1244	1451219
YBR169C	14.549	21.113	44	2084	1451219
YBR169C_3_utr	32.050	46.512	6	129	1451219
YBR169C_5_utr	0.000	0.000	0	16	1451219
YBR170C	46.597	67.622	118	1745	1451219
YBR170C_3_utr	59.064	85.714	9	105	1451219
YBR170C_5_utr	39.376	57.143	2	35	1451219
YBR171W	279.833	406.100	253	623	1451219
YBR171W_3_utr	262.215	380.531	43	113	1451219
YBR171W_5_utr	229.692	333.333	4	12	1451219
YBR172C	59.772	86.742	193	2225	1451219
YBR172C_3_utr	172.269	250.000	24	96	1451219
YBR172C_5_utr	25.521	37.037	3	81	1451219
YBR173C	115.102	167.038	75	449	1451219
YBR173C_3_utr	159.018	230.769	6	26	1451219
YBR173C_5_utr	295.318	428.571	3	7	1451219
YBR175W	178.434	258.947	246	950	1451219
YBR175W_3_utr	104.859	152.174	7	46	1451219
YBR176W	91.535	132.837	125	941	1451219
YBR176W_3_utr	78.304	113.636	15	132	1451219
YBR176W_5_utr	61.840	89.744	7	78	1451219
YBR177C	46.683	67.747	92	1358	1451219
YBR177C_3_utr	60.211	87.379	9	103	1451219
YBR179C	27.080	39.300	101	2570	1451219
YBR179C_3_utr	18.624	27.027	1	37	1451219
YBR179C_5_utr	0.000	0.000	0	50	1451219
YBR180W	2.002	2.905	5	1721	1451219
YBR181C_3_utr	8268.910	12000.000	684	57	1451219
YBR181C_5_utr	4880.954	7083.333	85	12	1451219
YBR181C_intron	366.572	531.977	183	344	1451219
YBR182C	29.872	43.350	59	1361	1451219
YBR182C-A	3.498	5.076	1	197	1451219
YBR183W	62.906	91.291	87	953	1451219
YBR183W_3_utr	102.965	149.425	13	87	1451219
YBR183W_5_utr	151.597	220.000	44	200	1451219
YBR184W	27.143	39.390	62	1574	1451219
YBR185C	50.100	72.706	61	839	1451219
YBR185C_3_utr	86.858	126.050	15	119	1451219
YBR185C_5_utr	0.000	0.000	0	18	1451219
YBR186W	2.875	4.172	7	1678	1451219
YBR186W_intron	13.125	19.048	2	105	1451219
YBR187W	410.999	596.450	504	845	1451219
YBR187W_3_utr	571.208	828.947	63	76	1451219
YBR187W_5_utr	400.789	581.633	57	98	1451219
YBR188C	63.233	91.765	39	425	1451219
YBR188C_3_utr	108.801	157.895	6	38	1451219
YBR188C_5_utr	114.846	166.667	8	48	1451219
YBR189W	7315.548	10616.462	6062	571	1451219
YBR189W_3_utr	9634.973	13982.456	797	57	1451219
YBR189W_5_utr	15947.184	23142.857	162	7	1451219
YBR189W_intron	750.327	1088.889	441	405	1451219
YBR191W_3_utr	5618.619	8153.846	106	13	1451219
YBR191W_intron	326.404	473.684	180	380	1451219
YBR192W	151.645	220.070	250	1136	1451219
YBR192W_3_utr	120.188	174.419	45	258	1451219
YBR192W_5_utr	102.430	148.649	22	148	1451219
YBR193C	46.007	66.766	45	674	1451219
YBR193C_3_utr	92.261	133.891	32	239	1451219
YBR193C_5_utr	62.643	90.909	2	22	1451219
YBR194W	123.444	179.144	67	374	1451219
YBR194W_3_utr	103.833	150.685	22	146	1451219
YBR194W_5_utr	108.283	157.143	11	70	1451219
YBR195C	59.637	86.546	110	1271	1451219
YBR195C_3_utr	81.601	118.421	9	76	1451219
YBR196C	725.452	1052.789	1755	1667	1451219
YBR196C-A	18.134	26.316	4	152	1451219
YBR196C-A_3_utr	23.359	33.898	2	59	1451219
YBR196C-A_5_utr	12.721	18.462	6	325	1451219
YBR196C-B	0.000	0.000	0	107	1451219
YBR196C_3_utr	1244.782	1806.452	224	124	1451219
YBR196C_5_utr	842.204	1222.222	33	27	1451219
YBR197C	19.958	28.963	19	656	1451219
YBR197C_3_utr	27.200	39.474	6	152	1451219
YBR198C	36.479	52.939	127	2399	1451219
YBR198C_3_utr	44.457	64.516	4	62	1451219
YBR198C_5_utr	21.534	31.250	2	64	1451219
YBR199W	259.452	376.521	526	1397	1451219
YBR199W_3_utr	297.015	431.034	50	116	1451219
YBR199W_5_utr	249.493	362.069	21	58	1451219
YBR200W	50.704	73.583	122	1658	1451219
YBR200W-A	0.000	0.000	0	167	1451219
YBR200W_3_utr	54.311	78.818	16	203	1451219
YBR200W_5_utr	37.247	54.054	2	37	1451219
YBR201C-A	20.070	29.126	6	206	1451219
YBR201C-A_3_utr	53.006	76.923	1	13	1451219
YBR201C-A_5_utr	0.000	0.000	0	50	1451219
YBR201W	114.486	166.144	106	638	1451219
YBR201W_3_utr	141.507	205.357	23	112	1451219
YBR201W_5_utr	84.034	121.951	15	123	1451219
YBR202W	48.018	69.685	177	2540	1451219
YBR202W_3_utr	18.375	26.667	4	150	1451219
YBR202W_5_utr	11.485	16.667	1	60	1451219
YBR203W	3.970	5.762	16	2777	1451219
YBR204C	47.565	69.027	78	1130	1451219
YBR204C_3_utr	66.531	96.552	14	145	1451219
YBR204C_5_utr	111.141	161.290	5	31	1451219
YBR205W	221.388	321.282	391	1217	1451219
YBR207W	105.330	152.857	214	1400	1451219
YBR207W_3_utr	124.690	180.952	19	105	1451219
YBR207W_5_utr	81.068	117.647	2	17	1451219
YBR208C	14.757	21.416	118	5510	1451219
YBR208C_3_utr	54.813	79.545	7	88	1451219
YBR208C_5_utr	110.003	159.639	53	332	1451219
YBR210W	153.483	222.738	96	431	1451219
YBR210W_5_utr	0.000	0.000	0	11	1451219
YBR211C	109.321	158.649	155	977	1451219
YBR211C_5_utr	74.719	108.434	9	83	1451219
YBR212W	13.979	20.287	41	2021	1451219
YBR212W_5_utr	18.568	26.946	9	334	1451219
YBR213W	5.833	8.464	7	827	1451219
YBR214W	11.731	17.024	27	1586	1451219
YBR214W_3_utr	45.662	66.265	11	166	1451219
YBR215W	32.954	47.824	89	1861	1451219
YBR215W_3_utr	26.503	38.462	4	104	1451219
YBR215W_5_utr	8.722	12.658	1	79	1451219
YBR215W_intron	0.000	0.000	0	76	1451219
YBR216C	52.012	75.481	153	2027	1451219
YBR216C_3_utr	57.143	82.927	17	205	1451219
YBR216C_5_utr	108.801	157.895	3	19	1451219
YBR217W	117.498	170.515	96	563	1451219
YBR217W_3_utr	145.811	211.604	62	293	1451219
YBR217W_5_utr	72.534	105.263	2	19	1451219
YBR218C_3_utr	60.294	87.500	7	80	1451219
YBR218C_5_utr	33.076	48.000	6	125	1451219
YBR220C	95.285	138.279	233	1685	1451219
YBR220C_5_utr	106.012	153.846	8	52	1451219
YBR221C	293.623	426.111	470	1103	1451219
YBR221C_3_utr	354.874	515.000	103	200	1451219
YBR221C_5_utr	313.216	454.545	85	187	1451219
YBR221W-A	0.000	0.000	0	107	1451219
YBR222C	33.737	48.960	80	1634	1451219
YBR222C_3_utr	66.076	95.890	7	73	1451219
YBR222C_5_utr	12.416	18.018	2	111	1451219
YBR223C	9.261	13.439	22	1637	1451219
YBR223C_3_utr	18.294	26.549	3	113	1451219
YBR225W	7.897	11.460	31	2705	1451219
YBR227C	50.635	73.482	115	1565	1451219
YBR227C_3_utr	49.727	72.165	7	97	1451219
YBR227C_5_utr	22.228	32.258	1	31	1451219
YBR228W	53.353	77.426	71	917	1451219
YBR228W_3_utr	110.252	160.000	16	100	1451219
YBR229C	24.275	35.228	101	2867	1451219
YBR229C_3_utr	50.774	73.684	7	95	1451219
YBR230C	60.383	87.629	34	388	1451219
YBR230W-A	88.256	128.079	26	203	1451219
YBR230W-A_3_utr	86.134	125.000	15	120	1451219
YBR230W-A_5_utr	64.601	93.750	3	32	1451219
YBR231C	39.203	56.893	52	914	1451219
YBR231C_3_utr	51.043	74.074	2	27	1451219
YBR231C_5_utr	32.813	47.619	2	42	1451219
YBR233W	17.172	24.920	31	1244	1451219
YBR233W-A	134.454	195.122	56	287	1451219
YBR233W-A_3_utr	201.756	292.793	65	222	1451219
YBR233W-A_5_utr	59.920	86.957	2	23	1451219
YBR233W_3_utr	24.610	35.714	5	140	1451219
YBR234C	66.108	95.938	111	1157	1451219
YBR234C_3_utr	22.228	32.258	1	31	1451219
YBR235W	11.672	16.939	57	3365	1451219
YBR235W_3_utr	16.407	23.810	2	84	1451219
YBR235W_5_utr	0.000	0.000	0	48	1451219
YBR236C	91.317	132.521	174	1313	1451219
YBR236C_3_utr	91.877	133.333	16	120	1451219
YBR236C_5_utr	143.557	208.333	5	24	1451219
YBR237W	35.642	51.724	132	2552	1451219
YBR237W_3_utr	74.900	108.696	10	92	1451219
YBR237W_5_utr	21.534	31.250	2	64	1451219
YBR238C	10.032	14.559	32	2198	1451219
YBR238C_3_utr	12.644	18.349	4	218	1451219
YBR238C_5_utr	0.000	0.000	0	108	1451219
YBR239C	9.522	13.819	22	1592	1451219
YBR239C_3_utr	37.047	53.763	5	93	1451219
YBR239C_5_utr	27.129	39.370	5	127	1451219
YBR240C	9.662	14.022	19	1355	1451219
YBR241C	7.505	10.892	16	1469	1451219
YBR241C_3_utr	0.000	0.000	0	54	1451219
YBR241C_5_utr	0.000	0.000	0	48	1451219
YBR242W	102.547	148.818	107	719	1451219
YBR242W_3_utr	114.846	166.667	6	36	1451219
YBR242W_5_utr	92.493	134.228	20	149	1451219
YBR243C	41.375	60.044	81	1349	1451219
YBR244W	457.513	663.951	326	491	1451219
YBR244W_3_utr	625.273	907.407	98	108	1451219
YBR244W_5_utr	281.895	409.091	9	22	1451219
YBR245C	24.175	35.083	119	3392	1451219
YBR245C_3_utr	69.906	101.449	7	69	1451219
YBR246W	85.100	123.499	144	1166	1451219
YBR246W_5_utr	65.626	95.238	2	21	1451219
YBR247C	75.353	109.354	159	1454	1451219
YBR247C_3_utr	111.975	162.500	13	80	1451219
YBR248C	146.859	213.125	354	1661	1451219
YBR248C_3_utr	59.064	85.714	3	35	1451219
YBR248C_5_utr	73.084	106.061	7	66	1451219
YBR249C	472.156	685.202	764	1115	1451219
YBR249C_3_utr	614.581	891.892	66	74	1451219
YBR249C_5_utr	529.620	768.595	93	121	1451219
YBR250W	6.129	8.895	14	1574	1451219
YBR251W	145.852	211.663	196	926	1451219
YBR251W_3_utr	177.489	257.576	17	66	1451219
YBR251W_5_utr	229.692	333.333	8	24	1451219
YBR252W	312.093	452.915	202	446	1451219
YBR252W_3_utr	303.193	440.000	22	50	1451219
YBR253W	170.396	247.283	91	368	1451219
YBR253W_3_utr	104.670	151.899	12	79	1451219
YBR253W_5_utr	333.424	483.871	15	31	1451219
YBR254C	158.617	230.189	122	530	1451219
YBR254C_3_utr	161.155	233.871	29	124	1451219
YBR255C-A	23.899	34.682	12	346	1451219
YBR255C-A_3_utr	24.178	35.088	2	57	1451219
YBR255C-A_5_utr	68.908	100.000	2	20	1451219
YBR255C-A_intron	0.000	0.000	0	86	1451219
YBR255W	36.319	52.707	110	2087	1451219
YBR255W_3_utr	27.563	40.000	5	125	1451219
YBR256C	299.973	435.327	313	719	1451219
YBR256C_3_utr	162.135	235.294	4	17	1451219
YBR256C_5_utr	0.000	0.000	0	5	1451219
YBR257W	60.560	87.886	74	842	1451219
YBR257W_3_utr	43.067	62.500	8	128	1451219
YBR257W_5_utr	49.220	71.429	3	42	1451219
YBR258C	100.723	146.172	63	431	1451219
YBR258C_3_utr	137.815	200.000	5	25	1451219
YBR258C_5_utr	196.879	285.714	2	7	1451219
YBR259W	27.643	40.116	83	2069	1451219
YBR259W_3_utr	64.100	93.023	12	129	1451219
YBR259W_5_utr	5.695	8.264	1	121	1451219
YBR260C	19.609	28.457	57	2003	1451219
YBR260C_3_utr	7.742	11.236	1	89	1451219
