#gene ID (SGD database)	Initial_Footprint_1_rpkm	5min_Footprint_1_rpkm	30min_Footprint_1_rpkm	Initial_Footprint_2_rpkm	5min_Footprint_2_rpkm	30min_Footprint_2_rpkm	Initial_mRNA_1_rpkm	5min_mRNA_1_rpkm	30min_mRNA_1_rpkm	5min_mRNA_2_rpkm	30min_mRNA_2_rpkm
orf	rdens.init.rpkm1	rdens.5min.rpkm1	rdens.30min.rpkm1	rdens.init.rpkm2	rdens.5min.rpkm2	rdens.30min.rpkm2	mrna.init.rpkm1	mrna.5min.rpkm1	mrna.30min.rpkm1	mrna.5min.rpkm2	mrna.30min.rpkm2
YKL054C	141.0448885	133.7605167	127.3241401	129.6466704	138.5682988	109.6415455	33.39634873	46.52066015	68.6389095	65.11230312	84.13662956
YKL055C	6.756889215	7.337557367	9.522955789	5.238162442	4.920515955	5.547236581	5.962833368	6.226140702	2.23034209	7.770209232	1.757408073
YKL056C	2287.116605	2052.863296	711.3261909	2569.782657	2001.678804	618.2084129	3385.368801	2493.667213	799.3674864	2598.192291	719.4184847
YKL057C	32.78238164	29.22404166	25.61466575	30.55717225	26.05424748	20.53501052	29.96243654	33.09426695	30.14109262	28.90163154	32.74551524
YKL058W	138.9896936	152.9066942	167.1219898	99.94555766	83.94375332	147.0741602	215.9693474	151.1786236	214.6871468	148.7206411	167.5587334
YKL059C	18.85858645	18.91346183	31.09876332	17.61115744	18.36334752	26.71214803	27.06107442	26.15277452	51.75303249	33.88118656	41.66645394
YKL060C	9824.310513	10172.69594	7554.768042	10579.74725	10119.875	7868.163594	8065.076809	7017.907659	7957.989162	6539.139628	7408.176842
YKL061W	30.05011914	43.33807988	68.97708517	29.09917898	34.31556852	80.48045699	57.07283367	29.62723203	88.07485739	35.32908193	67.22245643
YKL062W	6.083766451	6.7632663	26.44826886	6.319061412	5.924773882	33.27597496	4.093945596	4.990461857	18.7937108	4.543420537	30.31065315
YKL063C	68.77295749	76.46013265	98.59967002	74.79636295	77.04925079	109.8748271	65.62506522	63.17933897	79.74687513	63.08811772	82.71388995
YKL064W	13.83988622	9.97228882	30.44442345	13.08516258	8.688363504	25.67825328	19.16228593	22.90250406	72.2241387	22.64709677	70.96458828
YKL065C	130.4771509	131.0033315	392.4809386	153.5067465	133.9313963	432.4051839	217.4548273	248.4793301	712.0865844	270.7658812	692.7010454
YKL065W-A	0.971863261	2.686428107	6.219245385	0.515368949	0.773506668	5.352413894	3.958393256	1.410450522	21.557536	3.30561314	12.31510909
YKL067W	212.6787618	308.0524142	819.0076142	264.4571626	265.1906865	867.0254796	314.9678205	290.4359193	834.2925235	261.3552895	724.172523
YKL068W	30.09676403	28.23551901	19.58279298	23.35874536	23.89261135	14.51212351	28.90595317	29.6901526	18.29030273	39.22597509	19.38155597
YKL068W-A	31.44486046	40.66899193	29.07610707	31.11624668	41.82098093	49.42532119	107.5122723	37.2619751	20.3970482	28.84811	43.11063108
YKL069W	60.04199018	57.15178712	49.24154218	62.93178374	45.89057164	34.54353056	79.25185811	80.14627728	62.58417101	85.7549175	55.78465468
YKL070W	0	0	0.462651181	0.092012212	0.065761542	0.830958	0.942290687	5.456035433	50.24833798	4.721383061	25.77783307
YKL071W	1.531420897	151.783188	1889.237132	1.705402702	104.8151762	1449.107883	20.7275865	121.2987449	1279.407099	121.7667677	1237.764977
YKL072W	9.894077262	7.705935417	9.307675737	9.695492493	8.366744542	5.24996068	17.28959991	15.61001109	8.289758988	14.87811268	9.980353182
YKL073W	45.70073107	37.94289533	24.06476666	44.38294229	35.76784759	22.81544344	27.80701298	26.98950071	34.0674972	27.75157011	32.04957354
YKL074C	17.15124724	15.29399452	16.23332008	14.26127287	14.93460582	9.412671146	23.78823634	18.55255673	18.49786213	23.42530325	18.50299642
YKL075C	15.55032927	16.87111155	31.63972841	14.15064111	14.43867354	20.3586368	28.40502563	23.89548577	30.65382405	22.33676404	28.19898002
YKL077W	140.3980629	144.8878566	172.6344935	143.3363798	151.0534707	137.4295945	89.24470904	97.3337221	119.4355424	99.1953538	128.5846788
YKL078W	21.50485668	19.90097786	0.629890365	13.38032745	14.31888956	0.222226078	39.63275524	18.09453682	1.663516377	22.15388055	1.35173693
YKL079W	17.06794813	12.91883319	27.77885285	16.04976248	12.16975161	30.84929725	24.64951353	29.43024499	46.4458707	26.03784298	51.00537379
YKL080W	311.3445172	293.8003759	232.7577082	322.9176691	269.309972	218.8138059	258.8275589	311.5104378	319.7642901	288.7653743	286.9867905
YKL081W	1079.181198	798.2830794	293.4402688	1123.812172	892.748158	229.8080981	767.4208944	761.6218175	334.0440199	910.7367608	301.4802536
YKL082C	56.93855156	41.54600082	9.917244819	45.31175118	46.1378616	9.000321022	89.49122332	70.11519266	26.46388807	92.3706271	23.38901589
YKL084W	116.8352588	161.2606067	165.5037831	79.90887944	135.8853546	105.702989	82.5395961	116.0877577	104.3450589	156.4937842	107.9513465
YKL085W	91.84054127	84.74270674	283.1680836	102.4619528	100.6689318	310.7174622	65.63497149	85.68889534	255.0707113	83.77629059	268.5449253
YKL086W	3.200760929	835.2284711	1965.66477	4.20642684	905.7031591	1388.213113	80.43064831	967.8206876	1222.21045	1182.590085	985.6363771
YKL087C	33.13011433	90.91339919	102.2660263	30.72674486	58.42598536	89.32075929	50.89598786	168.483834	205.4464424	155.7030022	140.7386177
YKL088W	21.79114692	21.09245038	49.18245445	23.18126979	19.42915819	37.49166628	15.53963293	21.61585249	39.60218969	23.90760157	35.84268565
YKL089W	9.281398648	8.563639533	8.566508965	9.337953353	9.045394099	9.433160307	14.79928317	10.25048708	18.20510735	10.51142326	15.34196839
YKL090W	5.453583345	4.788470879	7.852302107	6.348743067	4.814684359	8.872207813	17.79606215	9.82354365	22.50388617	9.951183454	22.16154344
YKL091C	17.60243095	23.11521423	168.5094458	20.5759042	21.15224355	149.8455189	20.81269001	18.8669628	140.7623424	21.97974797	129.8008522
YKL092C	9.13380168	5.912648611	11.50512035	9.078252081	6.243664706	9.709479306	9.012578112	10.90075716	18.3037897	8.881046364	20.04654343
YKL093W	0.085918346	0.178121864	3.505085578	0.246032655	0.190494033	2.97797584	0.892359523	1.683342036	5.776990059	1.753412187	5.80028714
YKL094W	47.68978424	83.29841451	143.2790047	53.33174985	65.003957	124.6408216	79.49318674	179.8408171	339.3594401	170.4141721	269.3790159
YKL095W	9.706324984	13.34101339	25.48034117	9.077206577	12.56652216	27.96731776	8.125179535	8.560943465	29.51486032	10.5061984	26.85319535
YKL096C-B	0	0	0	0	0	0	0.965847954	2.294332849	0	0	3.108503399
YKL096W	156.7510939	195.0606783	429.2432885	175.7052344	128.1358352	505.7272934	96.50690447	75.9535189	233.3965462	29.53085494	364.1628444
YKL096W-A	1642.941178	2440.687471	1947.735626	511.2195087	567.4118966	523.093477	1266.393938	1460.233909	1263.890837	502.8668606	509.6903618
YKL098W	10.02263091	6.645737704	14.41153679	7.694765295	6.449897486	11.01829833	37.92986063	35.3336681	59.46121016	32.62714834	43.82968516
YKL099C	67.30314319	74.6584289	12.78135881	50.12669388	69.28426644	6.695595728	114.0380969	80.37192024	15.3552051	90.78539978	10.79010879
YKL100C	47.85920384	49.73282322	211.003971	45.1611863	43.61108686	160.2542536	52.87785375	56.53103774	207.6105803	52.05863925	198.5780717
YKL101W	18.56854115	9.063153743	7.44788473	16.79582431	10.26282865	5.561005104	14.19408593	19.02077603	32.56544653	22.22273898	42.81137544
YKL103C	61.21191637	131.2678011	1404.602582	84.91825112	145.8292923	1234.441542	24.19632938	78.95204215	588.2658715	102.7050571	623.2423828
YKL104C	143.138961	117.1198949	150.899967	145.0104701	107.0547646	125.1542834	50.59651407	58.02852556	106.463074	58.94162507	120.6171962
YKL105C	7.092235243	4.296737771	14.66207365	7.318582752	5.398167477	16.09744986	9.632130251	7.58054806	28.4340785	10.70862345	33.63854845
YKL106W	26.49513845	24.92004289	22.65370035	26.87205915	26.30749667	14.50069124	49.63812536	38.04098852	23.16448211	41.67704414	24.74923088
YKL107W	0.333321777	3.257698662	42.96524462	0.409066341	2.176469363	33.45356816	1.396406681	3.386214144	43.89967108	2.720957708	25.7793555
YKL108W	10.24075884	9.544057383	18.33741052	8.848337624	7.840839378	16.95140054	14.19689347	15.22586181	27.87362074	16.36147537	22.33261819
YKL109W	2.500141528	2.355988867	7.635961665	1.976645736	1.283505632	7.546762327	5.708685992	4.837890352	10.25819598	2.731513682	11.6858541
YKL110C	36.98774604	51.08839675	21.85230103	30.46675152	43.10114587	11.59919995	80.23879383	71.25511163	23.62175968	68.68294628	26.95020762
YKL112W	42.25657751	32.32877832	21.99138224	42.52462625	37.09879689	24.00914252	19.12342085	16.52882921	21.25284039	21.24171864	26.32439663
YKL113C	60.73419652	39.83545205	42.4942243	52.93728346	37.57748692	36.23988183	63.57655029	64.24788125	72.29001506	64.51019062	68.6004325
YKL114C	65.03094594	66.59344893	77.46181627	52.35409342	56.82478464	56.37209968	70.12979669	63.87111865	102.5441243	73.50709061	76.99015723
YKL116C	12.39653724	8.885310259	15.88319291	11.06462114	7.392870177	11.44801008	22.53866194	18.34521461	20.94659119	14.72529274	19.62816148
YKL117W	620.1651727	612.3642175	983.5493901	590.7056001	559.0870897	974.5194417	514.1255989	516.8494825	1035.778962	552.8880949	1013.977636
YKL119C	32.09395162	41.11754699	72.34412355	34.44357394	41.47657285	55.69415124	80.72232903	68.66251591	125.6818117	76.53580205	76.57809469
YKL120W	56.68647008	76.41122597	34.25204972	48.87723768	51.44393944	18.7867733	60.71044285	59.84931117	25.86185735	63.14287774	21.90754777
YKL121W	3.150222897	2.032574011	11.87954273	3.283103499	2.044919213	8.855610759	5.243623502	6.881132476	23.32952338	7.248958234	25.97793609
YKL122C	73.37086504	91.67103437	81.69686945	70.5320676	85.19131107	59.87422619	109.2555731	111.8771216	83.40872144	104.6144737	81.30326547
YKL124W	9.229935519	8.193605726	35.39281535	8.825504694	5.992520557	27.62069769	7.33219941	5.735832122	19.81201092	5.016469502	26.72554752
YKL125W	22.22029519	15.15633346	21.69066412	20.85025613	14.03275381	16.56675934	37.32915721	13.43933759	21.77554826	21.11367747	23.2034213
YKL126W	68.04043204	48.53752028	112.9530832	65.96213273	44.38430281	102.8025413	42.20303208	62.55392829	190.3199614	65.00710259	186.7555139
YKL127W	112.809244	99.86750687	83.260003	99.98413209	90.21399152	69.77196632	64.10044855	77.12969543	106.6628034	77.9567276	98.06014546
YKL128C	58.07992983	50.63814707	58.49484412	64.11974545	50.94767013	51.28766628	95.91066298	124.9799969	109.0278767	136.6459929	104.4057402
YKL129C	15.98552914	13.80300642	44.15480123	16.86931827	16.69902527	39.19815904	6.121022423	8.829106495	34.9306823	10.2883206	41.19854478
YKL130C	36.62453813	57.52141306	55.63362408	41.4916224	53.14630367	40.23913035	52.66206865	42.95162899	35.21736835	39.25892623	32.00643125
YKL132C	0.530057862	2.335143292	2.543999788	0.442707543	1.491623922	0.999517796	10.16042903	8.029203389	7.80775525	8.451064608	6.079777534
YKL133C	1.957767891	2.219630034	10.13034204	1.781134233	1.617316573	9.284229848	9.830418421	15.04990007	44.95324683	10.05090608	45.99398089
YKL134C	8.358111881	5.220507941	9.085775114	8.739427747	5.372952776	10.89842283	10.47462761	12.15592076	16.31630121	9.257509263	15.68532367
YKL135C	27.93729371	26.65579566	48.76623573	25.20438961	20.36095542	39.2849936	29.42564167	35.22534095	93.60202365	28.52644066	77.25201063
YKL137W	69.66667266	83.67199068	167.9855072	74.43761981	91.6258915	153.3839317	126.6652296	106.2101117	165.537061	70.06219037	161.1328739
YKL138C	74.23809544	82.76649028	157.6452639	85.77341126	98.74006734	184.5419225	145.0403431	113.7477519	200.657448	91.82903963	164.3516155
YKL138C-A	214.4990569	268.8992425	300.0503205	88.25365281	113.3639317	184.0257213	147.0723021	122.5382317	187.7873695	120.2521958	111.1525458
YKL139W	16.15981378	15.92435814	30.10499548	14.19867447	15.32151068	17.94727714	28.54675023	25.65116584	36.18413813	23.05259466	32.54138282
YKL140W	30.93838009	33.26169616	90.98108746	34.17279241	34.06443649	66.60063018	23.00678547	29.99539875	62.9382738	30.70908197	70.12719368
YKL141W	75.94352018	93.14662446	105.7209148	60.52194287	52.32409086	70.77772543	64.42225289	76.63164042	78.38463228	37.00158355	69.52956966
YKL142W	201.9173194	260.4396106	1145.912621	276.7174177	314.3988886	1186.847914	186.5293862	188.565481	771.2962376	228.8641258	912.9378435
YKL143W	66.53351817	67.09624504	3.083147576	45.87150623	55.95915341	1.659075393	70.00902549	58.91214571	12.51057341	77.59798921	6.937191538
YKL144C	64.52643151	56.85359076	17.5961952	53.51958326	52.97403362	10.66640197	104.290076	65.87161565	19.31445905	84.39800703	18.16657831
YKL145W	255.8350538	233.4926294	426.3593181	258.616881	239.3104892	425.3543262	181.4297979	184.435154	551.2821834	214.260515	479.5057199
YKL146W	22.4273367	16.1056727	32.10972194	20.68298769	13.61735791	25.18469662	23.03588855	33.21507636	62.21211864	30.2820221	56.73005614
YKL148C	8.129958715	8.404850635	24.86845268	8.339647742	5.235672119	19.4439082	6.543182796	6.35566697	21.91081707	3.008597544	24.78163251
YKL149C	8.484244572	10.8466337	10.51931397	9.031956066	10.3459729	9.065840971	24.01661282	24.11306885	26.90594526	24.52895046	23.21646099
YKL150W	39.18046516	57.93253987	326.6180087	49.35183244	38.84361171	343.3599258	33.010749	38.7115493	214.9014094	34.99455275	243.9285012
YKL151C	19.63149611	21.42529287	135.9354209	22.96244958	20.50191633	155.0481411	31.70179281	29.55773446	271.142818	37.23986585	277.0671885
YKL152C	8142.78853	8657.485951	6029.336284	9611.26565	9505.380129	8305.664993	9040.501827	7358.965733	7630.73173	8043.026948	7535.063726
YKL154W	61.80438146	65.80691213	53.76953884	65.31079958	65.55856196	43.65964563	86.92631589	72.17212386	57.38067243	90.94548631	54.66397054
YKL155C	9.841905701	7.702998109	11.46401472	9.78133926	7.415745512	14.00488181	19.94392251	17.33267681	27.35004311	15.88766096	28.52795509
YKL156W	542.7040994	599.9479092	70.01868545	520.8920434	554.0829238	82.02921801	889.6820922	692.1494064	62.51444304	834.1770223	106.3984385
YKL157W	102.0169316	84.84073285	140.5140659	108.0716505	93.4518144	155.5218088	32.0284883	36.00780874	123.7879942	39.16687711	144.3097067
YKL159C	19.68748376	26.75151123	35.38936273	16.23489109	18.56168612	35.22398923	19.82150653	26.96697192	52.84981443	27.23677215	38.6629776
YKL160W	146.2797975	146.4182798	210.4515358	107.7432153	86.35093664	178.1161341	379.6239667	315.3010675	393.9193246	315.4689407	321.4266089
YKL161C	1.413864301	4.567151278	8.83733038	2.427121917	3.992743235	10.05024805	17.11527573	19.18306583	51.09975975	12.48102718	60.21324527
YKL162C	3.955807721	7.536048549	27.02483635	4.909807047	3.81701577	19.45645573	3.570763402	6.827140127	24.11048736	4.654684833	23.26472337
YKL162C-A	2.982825608	4.637890034	17.89499851	2.372641952	4.06977093	2.142721887	5.467063893	0	25.84531635	9.130976674	11.73020151
YKL163W	0.40512751	0.653248748	15.12310808	0.458314436	0.414567355	17.13811441	2.365117428	0.457298689	5.554093724	0.551186519	8.143004348
YKL164C	323.392573	393.1338039	208.3279298	302.3839926	382.1299548	176.922938	103.3123541	97.12510548	54.85124137	137.0994125	84.14667229
YKL165C	37.68003987	30.00215029	20.10967276	34.065965	27.17002405	16.52231903	18.39105221	22.29643013	18.20909416	25.65255214	23.25534498
YKL165C-A	1.769661461	3.05731557	2.831149018	1.219962914	5.030267241	7.945260728	23.06502578	14.98165106	7.769024945	7.223011399	7.345965744
YKL166C	28.49794848	22.70607239	16.42685825	23.4993207	19.1832474	11.59452791	40.54448341	30.53533235	18.83009174	30.51288848	20.63834679
YKL167C	79.29661388	98.63640015	175.7927147	69.00232178	65.77410836	148.5105868	100.7373265	70.32787793	161.0607682	73.72148949	155.5901648
YKL168C	6.037885907	6.752320864	15.72345122	7.575302617	5.44442187	16.87044971	16.54741917	16.22618533	38.28843492	15.15962151	38.17591725
YKL170W	93.13331911	114.7621748	210.6303421	67.27824598	73.57202219	190.6769003	85.00680734	65.68161073	157.8080773	78.62145373	130.4198587
YKL171W	2.985878369	4.086130135	16.23669757	2.82200462	3.592288501	11.15778364	10.60383873	10.33175566	29.36381904	11.97697331	27.41776351
YKL172W	158.0229963	115.4993915	11.37481071	129.3398467	126.2374454	10.03518641	141.5734058	97.27661234	22.21300162	124.3234401	20.08450254
YKL173W	19.28187336	16.79591198	13.73885912	16.05493125	15.08392742	12.00824683	19.17176841	16.75482222	20.85355884	18.24219608	20.42599318
YKL174C	25.21608108	24.94922632	21.80806535	22.73806628	21.13857436	14.02586478	31.82845564	32.28649954	24.16838632	25.79920994	21.17155607
YKL175W	64.20996866	57.79625569	72.27450249	78.89656216	67.68245947	66.83562328	60.57070564	67.71694155	84.74920845	89.11108964	93.45323604
YKL176C	8.47737282	5.698108716	10.33066944	8.023346699	4.224497244	6.839070958	46.97735547	40.17725726	48.93870744	41.19012778	50.35419555
YKL178C	1.505043385	2.059322079	5.778735239	1.50363699	1.396368472	2.648823658	2.537833543	2.227931746	3.046322284	3.440053157	2.840977973
YKL179C	28.90842338	23.90505588	42.43512946	30.57540518	28.38678335	47.84040799	35.47250863	26.28430287	46.82745009	33.46848108	51.88850605
YKL180W	910.579629	540.5978987	117.5642408	872.4564264	458.0320339	98.49515628	1201.260126	1176.412865	240.7238445	1306.465494	196.9857465
YKL181W	179.5867597	138.8899214	44.69819983	142.7538906	100.0950106	25.42966591	311.5349103	263.29601	80.89234757	274.6015273	67.95475477
YKL182W	407.6110492	233.1308129	36.42766887	496.0252865	325.0293555	42.28421578	40.5493465	49.59183783	24.78128824	71.78682592	51.21810285
YKL183C-A	0	0	0	0	0	0	0.427366351	0	0.484885581	0	0
YKL183W	23.34760421	24.35127646	12.24532298	17.96647716	15.89490924	10.99678279	38.82214677	29.06341246	25.29378171	34.48306112	17.22739399
YKL184W	124.7949121	101.2077202	122.1811628	130.9211428	98.01527916	93.45483157	70.89813962	67.76305896	80.44031897	67.38978954	79.16608708
YKL185W	34.02201583	18.67768552	20.70967674	33.37241174	19.65962417	16.89498289	40.61544187	30.00387289	24.19134014	36.6754506	25.29815804
YKL186C	52.98612741	85.71772145	95.05193935	43.74995321	65.00564605	46.95445366	77.79852204	71.35123035	66.4730176	93.77479598	53.51635889
YKL187C	0.146855325	0.799190526	26.60727786	0.110973082	0.814001443	36.58662789	3.117809235	4.369142907	18.9596343	2.922082178	23.2692583
YKL188C	0.593960298	1.231370479	3.312973323	0.526086613	0.69541095	3.246175791	5.217618925	5.568090484	20.16312592	6.355585037	17.27647773
YKL189W	9.988398296	10.50271279	34.48854259	11.02027478	9.020092297	20.26089639	14.75113239	14.75673173	32.62618753	11.365299	32.73348276
YKL190W	148.7632003	128.6472675	218.0513931	142.7321528	118.9677007	207.5930793	243.9443081	202.2282867	365.6218547	233.490594	291.966908
YKL191W	46.82292975	24.93469384	2.394719402	30.37218174	11.86875679	1.924178492	88.69115435	79.88241945	13.98016953	52.19925558	9.948587844
YKL192C	460.621235	616.8783016	996.1978308	433.3400088	515.4829686	978.7257966	303.8251928	294.6319522	573.542898	322.6278425	563.742373
YKL193C	41.24642793	44.4974444	163.8299798	45.71980132	57.79091363	176.1979836	23.17192475	30.0865349	89.74666319	31.40080146	107.2891304
YKL194C	10.27154163	9.026315075	29.43165	10.58485457	8.65970847	23.84276793	18.05813476	16.33087966	56.32233796	15.45560068	52.29070238
YKL195W	71.33231625	66.24147076	220.0505483	79.645451	78.68025555	239.9964128	112.6533091	93.72308422	315.3993204	91.10174689	325.0137847
