# Lee et al. "A dynamic model of proteome changes reveals new roles for transcript alteration in yeast" Molecular Systems Biology 7:514 (2011).
#Protein	Metrics	NA	NA	Quantitation	NA	NA	NA	NA	NA	NA	NA
#Protein	Probability Score	PSMs	Unique Peptides	"TMT-130 Intensity
#0 min"	"TMT-126 Intensity
#30 min"	"TMT-127 Intensity
#60 min"	"TMT-128 Intensity
#90 min"	"TMT-129 Intensity
#120 min"	"TMT-131 Intensity
#240 min"	Quantified PSMs	Quantified Unique Peptides
orf	probability.score	psms	unique.peptides	tmt.130.intensity.nacl.0min	tmt.126.intensity.nacl.30min	tmt.127.intensity.nacl.60min	tmt.128.intensity.nacl.90min	tmt.129.intensity.nacl.120min	tmt.131.intensity.nacl.240min	quantified.psms	quantified.unique.peptides
YBR248C	3.11E-308	93	22	29699871.25	30573352.49	30071897.02	31790106.38	32492536.87	35075573.8	37	12
YJL026W	1.74E-306	139	22	39282659.47	40470354.25	41833714.08	44442291.2	50270559.94	64869835.56	52	16
YDR226W	1.77E-306	369	21	169048817.7	167355665.7	157269583.7	164474225.8	166814659.1	179619865.6	217	27
YOR151C	1.49E-305	79	23	35230451.89	36798933.98	38481239.78	33449403.22	37512513.37	34918546.47	29	16
YBR084C-A	2.07E-305	372	20	230767613.7	216565750	206545525.8	208614109.3	208694012.2	215408926.2	189	18
YOR375C	2.93E-305	125	22	61404797.63	60249054.98	59031478.36	60454655.34	57550282.09	76909247.04	53	14
YLR410W	3.47E-305	60	25	21871010.22	20325061.71	21589061.58	21333860.92	21008418.81	19297687.72	19	10
YOL097C	6.55E-305	96	23	37517638.53	37970531.1	38578417.08	37782470.32	37422500.55	35752880.83	44	16
YPR163C	7.18E-305	131	23	46600212.09	50155793.46	45571922.11	42920228.2	43523137.61	41235325.12	50	16
YFL045C	1.38E-300	189	20	173067694.4	156723307.9	158881524.7	163711286.3	166161328.4	167251685.5	98	16
YNL287W	1.01E-299	85	23	49733370.2	51395257.08	50630930.04	52967856.85	52549001.57	54083183.22	41	13
YBR263W	1.40E-299	113	24	98219377.46	90489616.61	93924666.08	95530283.07	93273280.42	90727123.37	56	17
YJL041W	4.83E-297	94	22	30537423.01	28004081.9	29974556.35	29684358.65	29360632.28	26864665.09	41	14
YLR027C	6.29E-297	218	20	60613115.67	61218995.11	66436464.94	65377125.34	66635183.81	70595276.92	86	17
YPL220W	7.14E-297	585	19	362834832.7	341587784	322936198.4	322704446.5	327445572.2	341913802.7	270	18
YIL142W	3.01E-295	97	22	74217453.97	73827282.96	72246208.41	72172893.22	70378390.88	71496058.19	58	17
YER003C	4.69E-294	110	21	45780392.51	47455092.49	48734595.99	49426140.93	50366635.61	53566331.05	45	12
YNL241C	1.56E-293	124	22	72338540.89	70001122.57	74896519.19	72646965.6	72149901.34	65920908.02	67	17
YDL084W	5.68E-292	133	21	74165759.87	70503107.72	71039007.07	70988154.43	71594606.17	72551688.44	68	16
YLR335W	1.50E-291	90	23	27227146.78	27296791.14	26600824.31	26331312.75	25144583.69	25141721.9	38	16
YGR159C	1.94E-291	138	21	99320522.28	94989410.2	87800398.6	83976825.39	81357831.98	77515662.97	64	18
YDR353W	2.40E-290	193	18	74412956.8	73470333.12	73618476.49	75284519.22	78499734.05	83564572.41	81	12
YML010W	2.42E-290	79	22	14540124.69	14844818.84	15696229.07	14959297.23	15334682.84	13785275.33	25	9
YLR109W	1.79E-289	1029	18	439005527	367739256.6	414863821.9	426567460.2	427167495.7	425202850.5	468	24
YKL080W	2.85E-289	158	19	90955768.84	90861665.25	88726473.85	92648044.72	94462952.53	99754099.79	92	14
YDL124W	4.34E-285	125	18	43805767.92	57136225.03	72778887.06	75746294.96	79188601.11	85280572.15	63	17
YAL012W	1.35E-284	310	16	131143312.3	129190336.9	121670055.2	121924679.2	114723621.3	111933727.8	178	17
YFL018C	3.99E-284	100	21	51543990.93	64043571.54	66881049.08	69595785.56	70625284.17	74249778.55	53	14
YLL024C	4.63E-284	3209	63	238837855.5	228907624.6	230878103.5	211155536.6	199561477.5	182544802.9	399	21
YJR123W	1.31E-283	497	19	290858661.5	272434373.8	253222730.6	250362764.6	250814601.8	269300100.2	217	16
YLR359W	3.56E-283	111	20	85212216.31	84165810.97	84938939.88	82491681.49	77956800.1	71192401.59	61	16
YEL046C	5.20E-283	154	20	106599921.6	102125252.3	103629300.7	104458708.3	102329934.4	99130396.92	74	17
YBL030C	5.30E-283	152	21	100120220.9	100509987.2	104417627.5	110638465.6	115320993.3	124113564.2	64	18
YML100W	1.11E-281	95	21	3975178.637	8598071.708	11324680.01	11111667.47	11884960.44	11489444.54	14	6
YER052C	1.02E-280	102	20	55264424	55131725.57	60990092.73	64661992.3	66957103.12	74632673.84	52	14
YDR091C	4.67E-279	100	21	57346845.86	52688944.85	55284818.05	56180974.89	56490860.4	55886586.12	51	15
YML126C	8.16E-278	207	20	103304389.8	101769732.3	100119301.2	103473012.9	101663605	99814247.64	124	17
YNL071W	4.46E-276	133	18	72024101.93	69741682.01	72588038.49	76856654.51	75018182.92	74844864.71	77	13
YPR036W	9.09E-276	110	20	23348687.73	21675981.49	24553508.73	25426827.87	25483429.16	24737293.87	37	11
YJR007W	9.69E-276	110	18	94771219.98	88873107.39	95510733.68	96690945.47	96294174.12	94045035.12	50	13
YIL133C	2.58E-274	254	20	121971210	118580434.7	115956074.7	114262922.5	113809976.8	113708317.3	101	11
YLR244C	3.81E-272	114	19	31647712.51	28994805.81	30047766.47	30180110.4	28925080.28	28080806.94	46	13
YNL132W	2.13E-271	89	21	31327544.25	31914407.9	30289888.38	29352986.76	27717492.84	27638364.13	42	16
YDL058W	3.82E-270	46	25	8396122.664	8848702.383	8969039.608	8869955.475	9030818.642	9096847.092	13	7
YPL028W	4.45E-270	198	17	124889837.4	124957543.5	113781050.1	111290188.7	112710620.5	111433985.1	106	18
YIR006C	1.93E-269	87	19	11075690.97	11479896.39	11719058.62	11494871.42	11310518.7	11032240.16	25	10
YMR235C	2.83E-266	141	18	73500460.65	68491676.48	70124161.54	73709067.08	73272763.97	77277175.08	72	12
YIL094C	2.57E-263	95	19	38585792.95	38253063.43	38138398.18	38970996.6	39019968.57	38029305.6	33	13
YJL167W	3.18E-262	132	19	78376091.81	85863241.89	83557190.52	79314151.19	78965265.61	80399630.72	70	15
YGR034W	3.76E-262	152	19	16345880.67	16973466.15	15806168.9	15935268.66	16237976.99	16098636.81	13	2
YOR323C	1.42E-261	111	18	65223391.78	66288171.65	66734701.95	66344678.64	65608568.45	64358987.67	59	17
YPR069C	2.47E-261	174	17	83808065.16	81140984.44	80175342.74	81174558.87	79632076.82	79712115.3	78	18
YER102W	1.73E-260	530	17	427668332.6	406222590.4	399879574.1	398353310.4	410092514.3	414284868.4	267	17
YHL015W	4.60E-259	213	18	184157948.5	180338843.8	166784432.3	170450656.5	174345837.8	173915982.5	116	15
YPL085W	1.07E-258	43	20	11548547.78	10538412.12	11838330.48	11536202.16	11607456.47	11211005.23	12	5
YER049W	2.04E-258	84	20	13159796.64	13404555.99	12962648.96	11922321.12	11873286.42	12003489.38	28	10
YJR104C	4.49E-258	182	17	82229123.51	95844676.57	93026060.97	103198029.1	111979072.6	127168839.2	87	17
YJR105W	7.24E-258	176	16	97844620.15	91468680.43	84259033.01	86605897.94	87587396.07	88525501.51	92	15
YPR035W	1.30E-254	256	17	37523260.32	35925821.51	36279057.93	39820441.46	40797201.33	36671468.12	132	25
YML128C	6.08E-254	56	20	7951626.46	19719459.57	31613190.77	29837024.33	28919538.33	26993834.54	18	8
YDL014W	4.36E-253	291	17	93421253.13	89989688.76	86308944.97	84939876	84745789.52	89578062.47	142	17
YIL109C	1.27E-252	76	19	29988431.58	29601634.54	30709693.64	30558800.72	30758916.59	27824943.08	25	12
YBR286W	4.39E-252	147	18	61739201.26	56629792.5	65592000.61	69113985.39	72530480.09	75051258.02	64	15
YER062C	5.39E-251	323	23	23651859.8	88184326.53	137960383.6	137799546.1	133516557.9	124007568	134	16
YMR049C	1.19E-250	68	18	21026425.07	21052810.47	19497571.44	18727950.74	18778229.37	18632388.75	24	12
YJL052W	3.60E-250	1484	28	23052669.74	28718690.32	32481968.27	39770637.5	57288396.17	109190910.4	62	15
YDR368W	6.77E-250	89	16	26326516.9	30731202.28	31974604.36	33662613.87	35579373.47	37389603.6	30	9
YGL148W	1.47E-248	86	17	47103909.72	46883586.49	43323205.49	43850664.89	45179625.32	47317272.28	38	9
YER086W	1.49E-248	91	19	22004914.47	20337658.55	20976612.05	21525829.12	21464676.16	22786413.69	31	10
YMR186W	3.80E-247	1251	63	184866592.5	176232649.8	185871186.8	182420363.3	173048620.4	160542967.1	190	15
YOR270C	4.52E-247	127	18	40841123.02	40340784.36	42596783.33	41656232.08	41379933.67	40909335.8	64	15
YDR101C	1.50E-246	90	18	23564068.01	22771744.43	22516259.82	21282108.29	21157457.92	19358960.63	30	7
YBR249C	7.94E-246	221	16	46911751.19	48758159.18	48605120.06	51200137.84	54011491.45	62120312.32	104	19
YGR090W	1.26E-245	69	17	25822307.52	24644703.58	26752885.61	26189599.97	25687990.98	24863599.16	30	9
YPL154C	1.93E-245	150	17	66679179.12	63128355.19	81923753.83	93081598.83	93788978.79	99366689.28	93	15
YJL020C	7.88E-245	65	20	11293779.3	12276048.34	13389284.81	13419154.58	13170515.4	12186181.45	16	8
YJR137C	1.54E-244	41	20	3502940.08	3687419.978	3517824.636	3995074.226	3819969.724	3492981.494	13	7
YAR015W	3.16E-244	63	18	33653557.6	32773499.19	33687450.2	32311792.12	30751586.37	29809676.71	22	10
YLR429W	7.58E-243	68	19	25990832.09	28324387.88	29905059.12	29060327.22	29404861.14	29334652.79	31	13
YCL037C	5.76E-242	99	16	35529554.9	33397955.75	33441650.29	31853238.33	31261258.08	30527641.34	49	16
YMR099C	1.59E-241	104	16	94903401.47	89528543.62	96351807.83	98560165.89	99208926.4	101210268.9	61	12
YER136W	9.89E-241	87	19	21764887.2	22779399.65	24586182.88	23714514.45	23806742.93	22650831.75	31	15
YKL054C	1.35E-239	95	17	49382849.59	50193433.23	50681597.13	48680941.25	47751835.25	44706554.48	60	16
YMR142C	7.58E-239	491	15	4017607.031	3598106.187	3017689.827	3123237.529	3288678.906	4744781.673	39	1
YHR047C	1.54E-238	78	22	27147830.68	26957059.52	30048031.13	30728950.95	31702977.89	33042540.82	22	9
YPR191W	1.81E-238	71	17	32479833.68	38799348.79	42076275.59	43331817.55	44808983.63	46136380.58	31	9
YMR246W	6.72E-237	70	19	20509664.11	20193722.21	19920512.23	20682170.65	21181660.77	22037873.09	20	8
YGL123W	3.34E-236	602	14	294486448.2	283705752.5	277919972.2	268837090.2	280012892.3	291202793.1	324	17
YOR254C	3.80E-236	76	18	19454403.66	18821217.04	18873929.81	19963398.4	19264508.68	19261664.15	27	12
YLR314C	7.57E-236	88	18	11393379.68	11014078.5	11786602.04	12017729.68	12908128.27	13062066.6	31	10
YDL097C	2.55E-235	82	17	37881143.52	37102449.68	41681295.22	41801754.44	40740370.88	38946585.46	38	15
YPR145W	2.68E-235	222	25	88510796.29	85679769.99	87280100.07	91937363.72	95130693.86	101296226.3	92	17
YGR254W	4.20E-234	4485	40	60200337.16	70147607.17	89375444.35	100576187.6	120670018.9	155452386.5	115	14
YOR230W	5.16E-234	112	15	58534424.87	63726269.26	60769120.9	60032708.29	61711559.96	61917501.34	58	12
YDR170C	6.80E-234	53	18	25044580.58	24658518.27	25252761.67	24951227.18	25306668.29	24791885.94	19	10
YKL216W	4.46E-232	213	15	58755034.43	57652346.69	53808756.22	60588362.09	61543998.37	54501700.05	112	19
YLR216C	8.13E-232	137	15	84862937.22	91032249.45	92712103.18	89730690.03	87451450.55	77346057.9	62	13
YMR072W	4.19E-231	89	19	46307884.61	47257747.61	54965386.14	55805590.57	56942355.04	55591602.77	48	13
YJL111W	8.34E-231	64	18	39283360.12	38343513.49	39336746.82	39252237.57	38623639.39	37563856.26	29	11
YJL050W	8.24E-230	69	19	34571495.23	33497589.23	32092036.23	32384058.54	30142280.17	29304718.1	18	9
YBR080C	9.00E-230	63	20	18550125.91	17873326.35	21536759.51	21614780.44	21732487.59	20263205.69	16	8
YCL057W	1.31E-229	57	19	3607677.983	3622307.244	4196684.877	4209216.105	4302705.453	4406553.583	20	9
YMR031C	2.48E-229	46	19	15537500.23	18178190.08	19569919.15	19532869.62	20230404.61	20276970.52	14	10
YPL004C	2.80E-228	154	17	41603352.26	52949548.92	58275876.56	58662388.04	62216138.69	66170781.6	70	13
YGR103W	3.23E-228	87	17	42732400.47	42741574.18	38721095.72	37170944.73	36200826.65	35863208.43	36	13
YOR261C	1.03E-227	114	15	30878051.18	30561767.61	32667229.38	33336083.1	32839083.32	32353198.12	48	13
YNR050C	1.06E-227	90	16	56916463.01	56597918.85	62108013.5	67030949.01	70023045.84	68812145.19	40	15
YLR340W	1.55E-227	319	14	361732088.8	346616772.6	328687821.6	340410948.3	346438187	351252421.3	207	16
YOR117W	1.98E-227	100	17	41679330.44	43649892.66	45589704.19	44443499.73	43585652.03	42460426.82	49	11
YNL010W	4.50E-227	195	17	51358218.95	49713364.33	46975275.48	47668229.32	49442552.23	49771215.26	91	16
YJR148W	2.83E-225	145	18	45632183.73	42762561.46	42552030.6	39779985.28	37925533.68	31913417.85	48	12
YKL085W	4.98E-225	82	16	42431558.07	44634252.05	49693990.72	52277579.63	53119514.06	57370808.28	39	12
YNL307C	4.65E-224	83	17	24991917.89	23467186.87	25000513.31	26009015.58	25507852.85	25474004.97	31	13
YML026C	1.06E-223	221	15	182908482.6	182719221.3	165009044.4	155162952.4	148496739.5	160647823.4	135	13
YNL061W	1.24E-223	69	16	27429454.67	27654900.75	26809552.59	24934203.33	24834195.17	23603651.4	40	11
YBL007C	1.28E-222	46	16	7412378.794	8250092.91	7807603.321	7931679.548	7631990.272	8138039.135	18	9
YMR128W	1.04E-221	37	16	4860342.674	4789406.562	4584809.208	4723765.525	4488608.68	4009490.083	10	5
YJR009C	3.36E-221	5126	41	49659237.17	47875924.83	47798865.29	50373454.51	51104041.82	63292685.98	342	10
YDL160C	3.80E-221	78	18	48843432.5	48711463.27	50649328.33	49692646.73	50321498.6	47437536.11	40	14
YAL003W	2.78E-220	838	14	343643974.8	323695715.1	300113954.8	300772337.4	286893984.1	308914342.3	368	19
YIL041W	4.53E-220	65	16	62716772.84	66208132	65948864.21	66367211.03	66415570.51	64995268.82	30	10
YGL099W	6.72E-220	69	15	27226406.71	27174440.72	24928486.73	25736477.39	24526644.98	25293161.36	32	12
YCL050C	3.06E-219	217	14	65308403.12	63436738.81	66852220.53	66814527.36	66113523.49	59154030.72	143	15
YGL103W	1.44E-218	448	15	239005199.7	223160446.9	223498578.6	227901138.8	231502202.8	231632630.7	211	16
YDR168W	2.94E-218	67	15	28237988.31	31517298.65	27413170.24	29408879.59	28971887.16	31586272.65	29	11
YDL191W	1.81E-217	238	15	217738251.8	206887380.2	187006456.7	196078665.1	194096339.3	211432247.2	152	13
YER080W	2.91E-217	54	18	24755323.44	25590192.48	25690782.89	25436428.72	25863729.54	26663893.09	19	7
YHR146W	4.78E-217	71	17	11795676.9	12245493.37	13373422.24	13360116.73	13646643.92	13224580.72	28	6
YDR293C	5.16E-217	48	16	6991371.306	7677070.425	8274058.407	8539664.305	8150122.059	8443971.072	21	6
YJL200C	1.01E-216	76	16	27494061.17	27918078.05	30145861.88	31311892.03	31114992.15	32461266.37	37	13
YCR084C	1.28E-216	67	17	17881569.87	17178762.4	19821474.58	19093794.17	19557442.84	18436470.09	16	7
YGR088W	1.95E-216	58	16	9657253.046	29277755.45	34150087.5	32548221.76	30763490.33	27253313.24	26	12
YKL142W	8.06E-216	75	15	24843097.93	27970778.13	32523790.99	33426612.59	34088612.79	33681725.66	34	7
YNL231C	3.55E-214	49	18	21043784.2	24109788.72	22448685.74	21957956.07	20693905.2	20006985.58	14	7
YFL037W	8.00E-214	157	15	74718998.64	75087294.93	77485525.34	78876946.24	79027407.41	81702830.4	68	13
YLR192C	1.19E-213	88	16	30544299.2	29141234.87	30385915.43	30252392.71	30462675.85	28973488.61	33	8
YDR212W	1.04E-212	61	18	28352116.67	28076752.49	27200162.96	26730681.33	25385701.91	25144438.88	21	11
YPL091W	3.07E-212	70	16	33410691.52	33160010.5	34627655.89	32694064.85	32915491.89	29187376.98	36	12
YNL098C	4.43E-212	70	14	38659295.28	44680039.73	49484891.91	48394460.21	51009677.18	51454548.07	35	12
YKL127W	1.39E-211	68	17	20082234.29	21005798.38	21126919.78	20016652.43	19585465.55	17191894.66	23	11
YLR167W	4.12E-211	234	15	101379766.9	105669356.5	75642816.94	76253595.55	70894269.76	84178815.26	55	7
YDR135C	5.21E-210	63	17	35265597.58	36108920.01	36656529.7	35644434.7	36520828.73	36723805.38	26	12
YDR457W	1.31E-208	35	15	2155869.498	2301079.654	2014529.17	2532538.968	2046954.285	2069563.208	9	6
YNL030W	3.01E-208	111	15	96649276.31	94963927.51	91362387.79	87964225.69	87556116.9	93253426.46	69	14
YPL012W	4.44E-208	59	15	18315602.73	16907582.68	17399914.23	17748400.4	16826149.24	16195196.42	17	9
YLR208W	1.13E-207	114	14	56922676.9	58388584.48	58213019.51	57538598.48	58803388.13	57975402.35	61	13
YMR226C	1.30E-206	92	13	62978719.93	66681982.59	72584872.82	75288972.95	75977940.39	77564113.16	49	12
YDR454C	4.70E-206	141	14	68109313.82	65301716.06	64553607.46	65979825.81	64597616.83	62427553.04	71	13
YMR143W	3.10E-205	275	14	185120647.5	165436054.2	162237712.8	169944212.7	166792854.9	174096461.5	157	13
YDR233C	6.57E-205	101	14	86385756.79	88630753.04	87802067.11	86313904.28	89109018.81	88261850.83	56	14
YOR185C	1.06E-204	163	14	0	0	0	0	0	0	5	3
YGL055W	1.47E-204	59	14	25800214.52	24095058.07	22775866.67	23184148.51	26286895.87	24432426.68	19	8
YGL011C	8.65E-204	76	15	28078901.49	29190047	30497668.52	29841561.37	29290594.56	26996729.15	21	12
YHR007C	1.10E-203	124	14	69094978.46	58752215.22	58220562.36	59659189.16	58692925.68	64468703.35	71	9
YDR025W	1.23E-203	268	13	235080721.8	228939134.3	214991394.9	213546732.7	221727811.6	220478907	154	13
YOR312C	1.83E-203	264	14	231312803.9	228252058.3	211318668.7	207954253.7	203475775.3	202048308	147	14
YOR293W	2.83E-203	307	12	NA	NA	NA	NA	NA	NA	0	0
YOR332W	5.48E-203	169	14	108744449.5	105545860.3	106552822.8	112985677.8	111076160.4	116427982.8	96	12
YCL009C	1.93E-202	99	13	45124795.66	42848881.53	41419826.01	42077728.79	42565128.75	48117715.07	53	9
YGR214W	2.33E-202	326	14	0	0	0	0	0	0	7	3
YFR010W	1.34E-201	56	16	26244962.26	30314832.8	31822409.99	29989563.13	29936206.67	28763080.97	28	13
YOL061W	1.03E-200	61	13	25312921.83	26163654.44	25614427.42	23345552.34	23447634.26	20842695.95	26	5
YGR054W	1.03E-200	90	14	24580059.29	24953444.55	25913728.76	26005616.14	24866515.43	24897314.75	37	9
YMR079W	4.87E-200	97	15	26477066.63	25357017.04	27533032.33	27783894.72	26058723.65	26584518.64	38	11
YNR035C	1.02E-199	55	15	7277014.618	7599154.705	8391501.634	8251902.627	8175126.646	7677133.078	22	11
YML085C	5.07E-199	69	15	15301507.25	14746171.5	16063052.65	16908281.74	17154359	17946971.31	18	6
YLR180W	7.64E-199	273	29	67740569.19	68665761.69	60213956.41	60231048.01	58648639.38	54844755.49	81	14
YDL147W	2.45E-198	56	15	6924642.052	7518270.618	7840568.547	7220133.693	6786468.119	7039289.386	15	7
YPL145C	2.57E-198	123	15	43835675.18	42787212.91	47293533.38	48537050.51	49567691.22	48666133.51	50	11
YJL172W	2.47E-197	92	14	15442455.71	15930272.13	17501415.76	17318320.15	18595358.1	18963506.45	28	9
YHR128W	3.44E-197	91	15	36615714.62	36046192.8	31314114.28	31387179.51	31702064.01	30317085.41	30	8
YML024W	4.11E-197	274	13	308604753.3	296036306.5	273953165.3	274322221.4	274151710.9	289509625.7	169	16
YOR086C	4.73E-197	44	18	2137683.608	2200651.931	2566034.159	2652385.134	2448410.868	2739971.788	5	4
YDR050C	5.44E-197	132	13	40903700.01	46977334.43	46153631.19	42398404.19	41671658.63	40060293.68	57	12
YPR189W	8.54E-197	33	16	1118023.355	1283810.403	1202494.846	1120820.572	1096014.258	1097730.551	6	6
YLR028C	2.15E-196	77	23	18042590.54	18371832.9	18310516.91	18292055.39	17706552.29	18108171.36	20	9
YMR083W	1.17E-195	268	14	80383361.16	79253877.41	78618106.89	78074501.17	80603953.59	76065877.72	50	12
YDR155C	1.05E-194	566	11	402461499.3	387826660.1	420607518.7	441487419	444977248.6	431022614.4	342	13
YOR142W	3.05E-194	61	12	31295192.22	33054718.81	33613646.66	35472604.63	35123384.96	35163695.34	28	9
YDL103C	1.03E-192	61	14	19302037.52	20319587.83	21701925.79	21347078.83	21257560.6	21157214.36	19	7
YGR173W	2.26E-192	47	16	10842093.29	11607217.33	10589545.21	10288183.39	10426495.88	9495247.14	11	8
YLR384C	6.15E-192	51	14	5655222.658	5881215.73	5457301.616	5386056.538	5154657.442	5291367.127	12	8
YBR149W	4.34E-191	82	13	10978221.71	11366338.43	13759235.19	13977734.28	15044826.6	15222648.95	28	9
YHR215W	7.94E-190	141	12	54071237.01	47939686.48	33953738.51	34601280.19	34635551.77	27578119.62	86	9
YDR120C	1.32E-189	49	14	12977087.07	12371960.81	12024527.42	12016626.18	11412703.15	11335842.62	19	9
YDL075W	1.33E-189	241	12	5156145.072	4993767.481	4754639.509	4733329.66	4367644.661	4388223.931	7	2
YDR190C	2.87E-189	53	14	13513060.84	13484675.86	12819642.61	13100979.94	12610053.48	12838752.91	14	6
YIL069C	4.62E-189	603	13	225128621	214400480.1	201540251.3	206689738.2	208634719.9	216068720.1	258	13
YPL262W	6.02E-189	92	14	19173722.24	20626981.1	20568943.34	20368256.52	19588719.79	18831123.93	34	9
YPL273W	1.06E-188	69	13	22075673.38	21178130.41	22382775.51	23929613.74	25451961.29	28502167.11	34	8
YOR272W	1.31E-188	37	14	4010749.454	4596817.875	4290832.028	3721867	3796218.05	3679043.647	10	6
YGL078C	2.99E-188	48	14	25908410.41	25294240.01	24638199.54	24319904.74	23787870.14	24150320.71	15	6
YDR487C	3.62E-188	159	12	24660732.39	24395602.48	25477740.65	25439431.43	27196874.82	29028990.12	62	13
YJL191W	7.59E-188	181	12	121561373.1	120822426.9	102315165.3	102166982.1	101457609.3	110526093.5	120	15
YHR010W	8.68E-188	290	12	213610793.4	202574702.2	202770182.5	202173301.4	199585486.9	193874565.4	150	11
YDL078C	2.69E-187	86	13	24042781.68	24396217.64	25433875.64	25559582.32	25393805.38	27027656.37	54	10
YDL168W	4.16E-187	62	15	28839080.21	31621262.42	34402714.99	33076850.64	33134567.95	33524836.51	32	11
YGL037C	4.36E-187	121	13	17017093.36	34444150.08	46456878.44	48318953.73	49030703.09	46680317.91	53	14
YMR261C	4.40E-187	50	16	1806105.75	2233642.741	2731164.251	2656076.961	2922101.539	2453366.072	6	4
YHR190W	4.88E-187	73	14	35395072.44	34029910.1	40332687.99	38459525.9	38804366.75	35460909.11	32	8
YDR496C	7.09E-187	49	14	39156452.76	38209816.83	35204536.91	34854590.9	33958015.12	33302538.61	18	6
YDR432W	9.04E-187	152	12	44467179.08	45894401.73	45804797.09	45303225.7	44641685	47099336.47	76	9
YGR086C	1.06E-186	182	13	52187741.89	65962539.94	77767358.63	77692065.16	80805749.96	84267834.99	85	11
YKL126W	3.67E-186	35	14	12323853.08	12522418.46	14584732.58	13637905.71	14382634.02	13670452.97	15	7
YMR290C	3.84E-186	52	15	10002890.51	9854761.666	9790032.575	8959204.044	9157236.805	8417609.114	10	6
YGL147C	4.05E-186	902	11	69745113.9	61808007.77	63757195.8	66429345.84	66012091.38	67695489.05	42	1
YHL030W	1.43E-185	28	17	7270347.461	8556136.352	8665083.326	8180053.256	7943267.553	7220766.53	7	6
YOR259C	5.26E-185	58	14	21386623.52	22298769.75	24307973.47	24246894.99	24009226.9	22858802.66	19	6
YAL036C	6.67E-185	53	14	6802065.499	6808276.121	6167172.185	5653054.434	5290484.267	5882058.857	14	5
YNL308C	1.06E-184	45	13	27368141.59	27289800.88	25126647.77	24734618.14	24302085.74	22959075.99	20	8
YLR270W	1.21E-184	71	13	18078010.2	23857494.42	31834033.25	31744098.11	33487848.41	32692280.96	30	7
YOR136W	1.71E-183	121	12	61281917.6	61729737.07	62630396.21	63027939.92	66035376.41	68564962.54	58	10
YML069W	2.33E-183	41	14	11855306.08	12403375.75	13512483.77	13300787.42	13036134.68	12661930.29	14	4
YLL001W	3.10E-183	48	15	8540631.126	10951203.55	10682137.87	9316918.796	10309571.04	9586033.746	14	7
YDR399W	4.62E-183	88	13	38028658.81	38099139.22	36336023.11	34591986.86	33911289.09	33913596.07	41	11
YLL021W	5.25E-183	38	14	10081020.25	10192641.72	10437025.37	9665732.473	10215786.39	9089278.442	19	9
YHR107C	8.52E-182	51	14	15613757.41	15425112.18	15541856	15726345.21	15242629.25	15654211.58	13	7
YBL004W	1.38E-181	32	14	5700956.893	4871811.343	5002467.027	4904221.707	4906993.61	4953561.215	10	6
YDR380W	1.65E-181	44	15	9590975.847	13352562.34	19274331.11	19162784.88	21566195.88	19890954.95	12	8
YGL167C	2.04E-181	34	14	8519825.771	8919723.815	9022918.083	8958559.687	9107210.135	8549595.851	12	6
YPR102C	3.55E-181	361	12	192737818.3	186225991.4	182804984.7	185221744.7	186308066.2	190117783.1	125	10
YGR130C	4.22E-181	44	17	12394035.74	16743880.35	17646174.99	16937470.17	18005532.74	17150972.37	15	6
YBL036C	4.25E-181	45	13	27515256.26	28213144.94	28100139.42	27118325.09	26895681.13	27124929.69	18	7
